48633	ripencc	KAN , PL
48634	ripencc	VIDEOTIME , IT
48635	ripencc	PCEXTREME , NL
48636	ripencc	FLYSEC-AS , PL
48637	ripencc	UKRP-ASN , UA
48638	ripencc	CRONOS , BE
48639	ripencc	RENTSMART-LTD , GB
48640	ripencc	MAZ-AS , ES
48641	ripencc	SYNTEGRA-AS , UA
48642	ripencc	KTEL-AS Ekaterinburg, Russia, RU
48643	ripencc	ATIPIC-AS , RO
48644	ripencc	SEMELE to AS15924 announce AS4864, TR
48645	ripencc	BITBRAINS , NL
48647	ripencc	SOLVAY , NL
48648	ripencc	KYIVLINK , UA
48649	ripencc	NDU-AS , UA
48650	ripencc	KPISERV-AS , UA
48651	ripencc	UCN-AS , RU
48652	ripencc	GNT-AS , FI
48653	ripencc	SLO-ZELEZNICE , SI
48654	ripencc	BALNET-AS , RU
48655	ripencc	NAUCUM-AS http://www.naucum.net/, DE
48656	ripencc	INDUSTRIALBANK-AS , UA
48657	ripencc	PREMIUM-NET , SE
48658	ripencc	STARTELECOM-AS , RU
48659	ripencc	WIDE-NET-AS , PL
48660	ripencc	ULTRAASP , GB
48661	ripencc	AIRWAYNET , CZ
48662	ripencc	ITPROVIDER-AS , HU
48664	ripencc	MISLVIV-AS , UA
48665	ripencc	BSMU-AS , UA
48666	ripencc	AS-MAROSNET Moscow, Russia, RU
48667	ripencc	AKVILON-NET , RU
48668	ripencc	IVISION-ASN , FR
48669	ripencc	DEPSYSTEMS-AS , RO
48670	ripencc	UNIS , RU
48672	ripencc	OKCIBANK-AS , UA
48673	ripencc	AKO46-AS , RU
48674	ripencc	DKLAN , UA
48675	ripencc	DELTATELECOM , AM
48676	ripencc	ACCORD-TELECOM-AS , RU
48677	ripencc	LOL-AS , RU
48678	ripencc	BMB-AS , RU
48679	ripencc	CONSTSK-AS , RU
48680	ripencc	COMPITEX-AS , LV
48681	ripencc	MIGROS-DATACENTER-AS , CH
48682	ripencc	IPSL , GB
48683	ripencc	BI-LINK-AS , UA
48684	ripencc	VIKINGHOST , NL
48685	ripencc	OK-AS , IS
48686	ripencc	SOLTECH-ASN , GB
48687	ripencc	PRUDOK-AS , RU
48688	ripencc	SKSCOMP-AS Autonomous System of SKS Company - Senta, Serbia, RS
48689	ripencc	WEBGLOBE-SK-AS , SK
48690	ripencc	GLS-AS , PL
48691	ripencc	SPECIALIST-AS , MD
48692	ripencc	SUHAREVSKIY-AS , UA
48693	ripencc	TAKEWYN-AS , UA
48694	ripencc	ITF , PL
48695	ripencc	ATHEEB-AS , SA
48696	ripencc	LCN-AS , UA
48697	ripencc	AMADEUS-ESPANA , ES
48698	ripencc	NETIP , BG
48699	ripencc	VOICEIP-AS , RU
48700	ripencc	ABN-AMRO-PL-ASN , PL
48701	ripencc	CABAS , PS
48702	ripencc	GDFSUEZ-AS , FR
48703	ripencc	CNAMTS-AS CNAMTS - AS de la Caisse Nationale Assurance Maladie, FR
48705	ripencc	EURODATA-SERV-AS , RO
48706	ripencc	EDP , GB
48707	ripencc	GREENER-AS , PL
48708	ripencc	MYTECH-NO , NO
48709	ripencc	ISP, Saratov, Russia., RU
48710	ripencc	MIGJORNSER-AS , ES
48711	ripencc	ADLERNET-AS , UA
48712	ripencc	INFO-NET-ASN , PL
48713	ripencc	OSKAR-AS , RU
48714	ripencc	EXPRESSZ-HU-AS , HU
48716	ripencc	PS-AS , KZ
48717	ripencc	RPA-MNT , GB
48718	ripencc	LBM-DIRECT-MARKETING-LIMITED , GB
48719	ripencc	INTELSVYAZ-AS , RU
48720	ripencc	VTSL1-AS , RU
48721	ripencc	ADM-SERVICE-AS , RU
48722	ripencc	CRISTAL-NET , RU
48723	ripencc	ARIES-AS str. Drumul Taberei nr. 66, RO
48724	ripencc	BUSINESS-PARTNERSHIP MACOMNET, RU
48725	ripencc	CLINK-AS , RU
48726	ripencc	EETNORDIC , DK
48727	ripencc	ADAMEK , PL
48728	ripencc	VODAFONEQATAR , QA
48729	ripencc	O4S-AS , NL
48730	ripencc	ARTNET-AS , UA
48731	ripencc	VSAU-AS , RU
48732	ripencc	VDM-AS , NL
48733	ripencc	OKBM-AFRIKANTOV-AS , RU
48734	ripencc	CECCAR-AS , RO
48735	ripencc	DELTAAT-AT-AS , AT
48736	ripencc	UTI-SYSTEMS-AS Cernauti, nr. 27C, RO
48737	ripencc	DORATELEKOM , TR
48738	ripencc	ELVIS-AS , RU
48739	ripencc	IRNET-AS , RU
48740	ripencc	OMT-AS , LB
48741	ripencc	QUATNET , DE
48742	ripencc	EURO-NET-PL-AS ul. Brozka 24, PL
48743	ripencc	TELESET , BY
48744	ripencc	CDISCOUNT-AS , LU
48745	ripencc	ICOM-AS , BG
48746	ripencc	ATSA-BG , BG
48747	ripencc	LUKOVITNET , BG
48748	ripencc	MY-HOME-AS , UA
48749	ripencc	ROSSOFT-AS , MD
48750	ripencc	MEDIAPOST , FR
48751	ripencc	UNOG-AS , CH
48752	ripencc	OZONGO , ES
48753	ripencc	AIST , RU
48754	ripencc	SOBIS-AS , RO
48755	ripencc	GREENCITY-AS , RU
48756	ripencc	INVITEL-UA , UA
48757	ripencc	TRUSTINFO TrustInfo, Moscow, Russia, RU
48758	ripencc	FIBRENET-AS , RU
48759	ripencc	POLYPROM-GROUP-AS , UA
48760	ripencc	HEKKONET , PL
48762	ripencc	IAA-AS , IR
48763	ripencc	ATK-INTERNET-AS , RU
48764	ripencc	LGS-AS , PL
48765	ripencc	ITREX-NET-ASN , PL
48766	ripencc	TECAN-AS , CH
48767	ripencc	TOMBII-NET TOMBII-NET, SE
48768	ripencc	BMNETWORKS , SE
48769	ripencc	JACOBACCI-AS , IT
48770	ripencc	ASSIST , RU
48771	ripencc	SEMANTICO , GB
48772	ripencc	SI-GLOBUS-MARINE-INTERNATIONAL , SI
48773	ripencc	EPS , RU
48774	ripencc	GEN-ENERGIJA-SI-AS , SI
48776	ripencc	RICOLA-AS , CH
48777	ripencc	-Reserved AS-, ZZ
48778	ripencc	IHK-NET , DE
48779	ripencc	AEI-AS , GB
48780	ripencc	ROSTELECOM-AS , CZ
48781	ripencc	AVK-COM-AS , RU
48782	ripencc	FRONTEX-AS , PL
48783	ripencc	PORTAONE-CN-AS , UA
48784	ripencc	RPRO-AS 13, Gertsena street, RU
48785	ripencc	WIRTH , DE
48786	ripencc	BIOFARM-AS , RO
48787	ripencc	AVAGOSTAR-AS , IR
48788	ripencc	SITRONICS , RU
48789	ripencc	LANEXPERT-AS , CH
48790	ripencc	USTRONET-PL , PL
48791	ripencc	EBITDA-AS ul. Szarych Szeregow 27, PL
48792	ripencc	WEBAZILLA , NL
48793	ripencc	DECIX-MAD-AS DE-CIX Management GmbH, ES
48794	ripencc	JADROSIG , HR
48795	ripencc	LIFEWARE-AS , CH
48796	ripencc	COMSTAR-R-SML-AS , RU
48797	ripencc	OIV-AS , HR
48798	ripencc	SNLT-AS , LV
48799	ripencc	CUSTRASBOURG , FR
48800	ripencc	-Reserved AS-, ZZ
48802	ripencc	PETC-AS , CZ
48803	ripencc	MEDIATEKNIK , SE
48804	ripencc	GLOBALSIGN , GB
48805	ripencc	BWS-AS , DK
48806	ripencc	SMARTS-IVANOVO-AS , RU
48807	ripencc	EURASIA-PEERING-ROUTE-SERVER , RU
48808	ripencc	BULBOACA-AS , RO
48809	ripencc	ABCONNECT , FR
48810	ripencc	ALIZEE-AS , IE
48811	ripencc	ATILIM-AS , TR
48812	ripencc	DCN , NL
48813	ripencc	ENIX-AS , FR
48815	ripencc	CRITICALCASE , IT
48816	ripencc	ROSINTER-NET , RU
48817	ripencc	ICON-AS -----FiberNet, AM
48818	ripencc	RPC-ISS-AS , RU
48819	ripencc	TIXEO-AS , FR
48820	ripencc	LOTUS-AS , IR
48821	ripencc	MAUVE , DE
48822	ripencc	UNIVERSUMNET-AS , RU
48823	ripencc	AS48823 , DE
48824	ripencc	CSMS , BG
48825	ripencc	FAST2HOST , GB
48826	ripencc	WESTURALSBANK-AS , RU
48827	ripencc	UTB-AS , RU
48828	ripencc	CAROSYSTEM-AS mediasului nr 32, RO
48829	ripencc	SYKESCE-AS , HU
48830	ripencc	TEC-AS , AZ
48831	ripencc	AXELSOFT-AS , RO
48832	ripencc	ZAIN-JO , JO
48833	ripencc	APOTEKET , SE
48834	ripencc	OSSIO , CH
48835	ripencc	FERONET-AS , DE
48836	ripencc	ANAHOTELS-AS Bd. Poligrafiei nr. 1, RO
48837	ripencc	ALFA-WEB-AS Aleea Crizantemelor nr. 1, RO
48838	ripencc	EUROLAN-ASN , RO
48839	ripencc	SL_ASN , RU
48840	ripencc	PP , SA
48841	ripencc	RADIXUNION , SK
48842	ripencc	FRIENDIT , RU
48843	ripencc	CGMB-AS , RO
48844	ripencc	WHATEVER-AS , BE
48845	ripencc	TDISP-AS , UA
48846	ripencc	IECINET-AS , ES
48847	ripencc	CONNECT , LB
48848	ripencc	RU-TELSERVT-MIX-AS Telekom Servis T at Moscow, MMTS9, RU
48849	ripencc	SIKA-AS , CH
48850	ripencc	KIKE-AS , PL
48851	ripencc	RADWARE , IL
48852	ripencc	BUNT-AS , RO
48853	ripencc	-Reserved AS-, ZZ
48854	ripencc	ZITCOM , DK
48855	ripencc	ESSENTIAL-SYSTEMS-AS , RO
48856	ripencc	SILHOUETTE-AS2 , AT
48857	ripencc	BASLER-AS , CH
48858	ripencc	MILECOM-AS , RU
48859	ripencc	NPC-AS , PL
48860	ripencc	HARHIMTEL , AM
48861	ripencc	APAGA FiberNet Network, AM
48862	ripencc	ICLOS ICLoS Network, IT
48863	ripencc	INFONETT , NO
48864	ripencc	CEMI-MALAGA-AS , ES
48865	ripencc	CGS-AS , RO
48866	ripencc	NETCRACKER-EMEA-AS , GB
48867	ripencc	RIB , LV
48868	ripencc	SERES-AS , ES
48869	ripencc	ALFA_AC_DC , NL
48870	ripencc	KDC-AS , LV
48871	ripencc	SALDAB-AS , SE
48872	ripencc	STARNET-AS StarNet Moldova, MD
48873	ripencc	PROXI-COM as-proxi-com, RU
48875	ripencc	PANTOR-ENGINEERING-ASN , SE
48876	ripencc	INTERA-AS , RU
48877	ripencc	YUNICOM-AS , RU
48878	ripencc	-Reserved AS-, ZZ
48879	ripencc	GEEKNODEAS http://www.geeknode.org/, FR
48880	ripencc	DIEZEL-AS, UA
48881	ripencc	DATA-NODE-AS , RO
48882	ripencc	OPTIMA-SHID-AS , UA
48883	ripencc	EXOS-TELECOM , RO
48884	ripencc	LDA-AS , ES
48885	ripencc	NEOCARRIER Allee du Quartz 9, CH
48886	ripencc	CSNET-AS +----------------------------------------------------------, NL
48887	ripencc	SOMONCOM-AS , TJ
48888	ripencc	MIRANDA-HQ-UK-EU , GB
48889	ripencc	MASTERTELNW-AS , RU
48890	ripencc	SOLVO-AS , CZ
48891	ripencc	POL-AS , RU
48892	ripencc	AVENUE-AS , UA
48893	ripencc	TELEMEDIA-AS , HU
48894	ripencc	OPTIMUS-AS , SI
48895	ripencc	ABANK , TR
48896	ripencc	DHOSTING-AS Warsaw, Poland, PL
48897	ripencc	NAU-AS , UA
48898	ripencc	KAUMS-ASN , IR
48899	ripencc	DCONEKT-AS , UA
48900	ripencc	INFODATACENTER , BG
48901	ripencc	DSNET-HAREFIELD , GB
48902	ripencc	ENDSLEIGH-INSURANCE-SERVICES-LTD , GB
48903	ripencc	MEHRFCP , IR
48904	ripencc	VAGGERYDENERGI , SE
48905	ripencc	UNIWEB-AS , RU
48906	ripencc	ERGO-AT-AS , GB
48907	ripencc	ASNORTTEL , SK
48908	ripencc	SESSE-AS , NO
48909	ripencc	CITYLINE , RU
48910	ripencc	INAP-FRA , GB
48911	ripencc	S-V-R-AS , UA
48912	ripencc	OLC-NET , RU
48913	ripencc	BUDGETELECOM-AS , FR
48914	ripencc	ZEPPELIN-RUSLAND-AS , RU
48915	ripencc	VVMASTER-AS VV-MasteR DC, UA
48916	ripencc	KRAFTWAY , RU
48917	ripencc	OPTINETYAMBOL , BG
48918	ripencc	GLOBALWAYS , DE
48919	ripencc	UA-CITY-AS , UA
48920	ripencc	TOILE-LIBRE , FR
48921	ripencc	VEROTEL-AS , NL
48922	ripencc	SAFE , PL
48923	ripencc	ISP-LECOS-AS , UA
48924	ripencc	VOLSBUD-NET , UA
48925	ripencc	MYSYSADMIN-AS , DE
48926	ripencc	PE3NY-AS , CZ
48927	ripencc	PERFECT-TOUR-AS , RO
48928	ripencc	DCTI-AS , RO
48929	ripencc	TOMIX-AS , RO
48930	ripencc	BETTY-AS Cernauti 121, RO
48931	ripencc	RO-3X-AS soseaua Dobroesti nr. 7, RO
48932	ripencc	SV-TAMKEEN , SA
48933	ripencc	NETSPB-AS , RU
48935	ripencc	AUTOMAT-AS , GB
48936	ripencc	RYAZANTELEKOM , RU
48937	ripencc	NCB , SA
48938	ripencc	GUARD-INFORM-AS , RU
48939	ripencc	NTK-AS , RU
48940	ripencc	LINK-AS , RU
48941	ripencc	AQUA-TELECOM , RO
48942	ripencc	ENOVANCE-AS , FR
48943	ripencc	KAPPERNET , AT
48944	ripencc	ASKHALIJFARSONLINE , IR
48945	ripencc	IFNL-AS , GB
48946	ripencc	KOMF , RU
48947	ripencc	AERONET-AS , PL
48948	ripencc	ENERGY-DOT-AS , RO
48950	ripencc	RTCOMM-SIBIR-KRS-AS , RU
48951	ripencc	ASN-TSI-IAS Internet and VPN Service Provider, DE
48953	ripencc	BROADMAX Broadmax Iletisim Ltd, TR
48954	ripencc	AIMES-AS , GB
48955	ripencc	IPV4-AS , RO
48956	ripencc	HYPERNET-AS , PL
48957	ripencc	NETWORK-LVIV-AS , UA
48958	ripencc	PRSZ-AS , ES
48959	ripencc	PALADIN-ASN , CZ
48960	ripencc	MORAVANET Zaverka 412, CZ
48961	ripencc	WARWICKNET , GB
48962	ripencc	TEAMDEV-AS , UA
48963	ripencc	NEOBANK-NET-ASN ul. Grochowe Laki 4, PL
48964	ripencc	ENTERRA-AS , UA
48965	ripencc	BNETHU , HU
48966	ripencc	WPT , PS
48967	ripencc	BATS_TRADING , GB
48968	ripencc	DNXNETWORK-AS , LU
48969	ripencc	PARUS-TELECOM-AS , RU
48970	ripencc	NATUSIE , IE
48971	ripencc	DATAWIRE-AS , CH
48972	ripencc	BETTER-BE , NL
48973	ripencc	NETPLAN , GB
48975	ripencc	RUS-TELECOM-AS , RU
48976	ripencc	LAYO-NET , RO
48977	ripencc	STEPCOM Rheinfelden, CH
48978	ripencc	ORBITEL-AS , RU
48979	ripencc	UZINFOCOM , UZ
48980	ripencc	FIRST4IT-LTD , GB
48981	ripencc	RANAK_AS , BY
48982	ripencc	VALERII , BG
48983	ripencc	LETZI , CH
48984	ripencc	STLRG , AT
48985	ripencc	OCTOPUSMT , GB
48986	ripencc	IFC-AS , RU
48987	ripencc	ARKADATELECOM , RU
48988	ripencc	KTEC2-AS , RU
48989	ripencc	-Reserved AS-, ZZ
48990	ripencc	ATALAYATV-AS , ES
48991	ripencc	BYTEMINE-AS , DE
48992	ripencc	COREUK , GB
48993	ripencc	D7-NET , GB
48994	ripencc	GLOBALWIRE , SE
48995	ripencc	VISION-GROUP-RUS-AS AS3216 - IPv4 and IPv6, RU
48996	ripencc	IZTOCHNI-RODOPI , BG
48997	ripencc	ZORGRING-AS , NL
48998	ripencc	PC-PLANET-AS strada Retortei nr 60, RO
48999	ripencc	AVIDAL-AS Str. Doamna Ghica, Nr. 83 Bl. 63, RO
49000	ripencc	TELECABLEJUMILLA-AS , ES
49001	ripencc	LEON-GLOBAL , PL
49002	ripencc	RUPOST-AS , RU
49003	ripencc	ENERGOS , RU
49004	ripencc	ACTL , LB
49005	ripencc	SIFT-AS , GB
49007	ripencc	STREAM-TV-BALAKOVO , RU
49008	ripencc	ELSTIR-AS , ES
49009	ripencc	FFHH , DE
49010	ripencc	HERNING-KOMMUNE-AS ** IPv6 peerings - full tabel **, DK
49011	ripencc	MACS-THD-AS , FR
49012	ripencc	UTKONOS-AS , RU
49013	ripencc	FUSION_MEDIA , CZ
49014	ripencc	WKO-AS , AT
49015	ripencc	SAVSKE-ELEKTRARNE-AS , SI
49016	ripencc	-Reserved AS-, ZZ
49017	ripencc	GAIJIN-OFFICE , RU
49019	ripencc	OLLI-AS , UA
49020	ripencc	FSN , LB
49021	ripencc	TRANSGAZ-AS Piata C. I. Motas, Nr. 1, RO
49022	ripencc	TUPOLEVANET-AS TUPOLEVA-NET, UA
49023	ripencc	INOVO-AS Str. Mihail Cioranu 4, bl.68, et.1, ap.4, RO
49024	ripencc	FHE3 , DE
49025	ripencc	PROZETA-NET , CZ
49026	ripencc	VOLUME-AS , GB
49027	ripencc	TSKB , TR
49028	ripencc	ORG-OAGL1-RIPE , RU
49029	ripencc	PROLINK-AS PROLINK LLC, UA
49030	ripencc	AT-INTERNET , FR
49031	ripencc	FIBERGLOBE Str. Intr. Podoleni Nr.5 A, RO
49032	ripencc	GAURTC-AS , RU
49034	ripencc	LAUDERT , DE
49035	ripencc	MIKROBI , PL
49036	ripencc	EUROLIVETECH , LV
49037	ripencc	MGL-AS , RU
49038	ripencc	EUROLINE-TELECOM-AS , UA
49039	ripencc	TELEMAX , RU
49040	ripencc	KIG-UNISAT-TV , BG
49041	ripencc	HOME-TELECOM-AS , RU
49042	ripencc	IPROCHIM-AS Str. M. Eminescu nr 19-21, RO
49043	ripencc	NOVARTIS-CN Beijing, CH
49044	ripencc	DIGISK , SK
49046	ripencc	VRT-AS , BE
49047	ripencc	PCSI-ASN , PL
49048	ripencc	TVER-AS , RU
49049	ripencc	BATH-NORTH-EAST-SOMERSET-COUNCIL , GB
49050	ripencc	PUNCT-NET Sos. Libertatii nr. 120, RO
49051	ripencc	CREDEXBANK-BY , BY
49052	ripencc	DATAZYX , RO
49053	ripencc	PRESTO-AS , RU
49054	ripencc	TUENTI , ES
49055	ripencc	NEWIT-AS , RU
49056	ripencc	INEL-AS-MK , MK
49057	ripencc	TELECOMEX , GB
49058	ripencc	PRIMELINK-AS , RU
49059	ripencc	SALOMAA-AS , FI
49060	ripencc	UNIONLINE-AS , RU
49061	ripencc	WHGINTLTD , GI
49062	ripencc	DOMO-MEDIA-AS , RO
49063	ripencc	DTLN , RU
49064	ripencc	TELECOMSERVICE-AS , RU
49065	ripencc	AKA-AS , IR
49066	ripencc	PLATINUM-ODIN-AS , RU
49067	ripencc	UCI2I-ASN , GB
49068	ripencc	NETASQ-AS , FR
49069	ripencc	NEONET , IL
49070	ripencc	VIZA-2-AS , RU
49071	ripencc	SWISSTXT Schweizerische Teletext AG, CH
49073	ripencc	MOVIEMENT , IT
49074	ripencc	TECHNOLOGICAL , RO
49075	ripencc	RESI-RU-AS , UA
49076	ripencc	COMPASS-EOS , IL
49077	ripencc	-Reserved AS-, ZZ
49078	ripencc	RO-UBISOFT-AS , RO
49079	ripencc	NILINGS , SE
49081	ripencc	GLOBALFOUNDRIES-AS Dresden / Germany, DE
49082	ripencc	ZONES-AS , NO
49083	ripencc	MEMONET-AS , FR
49084	ripencc	SIVIN-CONSULT-AS , BG
49085	ripencc	BRYANSK-AS , CZ
49086	ripencc	ONETWOSYSTEMSGMBH , DE
49087	ripencc	PODCEM-AS , UA
49088	ripencc	TELMEKOM-AS , IT
49089	ripencc	UA-DC , RU
49090	ripencc	BUX-HU-AS Budapesti Ertektozsde Zrt., HU
49091	ripencc	ASTELGAROR , BY
49092	ripencc	BAYRISCHE-BOERSE , DE
49093	ripencc	BIGNESS-GROUP-AS , RU
49094	ripencc	BJT-AS-OWN , MK
49095	ripencc	KHAZAR-AS , KZ
49096	ripencc	GEODIS-WILSON-HOLDING , SE
49098	ripencc	KVAZAR-AS , RU
49100	ripencc	IR-THR-PTE , IR
49101	ripencc	KTCT-ASN , CZ
49102	ripencc	CONNECTED , PL
49103	ripencc	IR-ASRETELECOM-AS , IR
49104	ripencc	KSE-AS , KW
49105	ripencc	BULLCAT-AS , NL
49106	ripencc	OPCOM-AS , CZ
49107	ripencc	TELKO-AS , RU
49108	ripencc	OOOFORTUNA-AS , RU
49109	ripencc	NASZA-KLASA-AS , PL
49110	ripencc	FUTURE_TECHNOLOGY_COMPANY_LTD , IQ
49111	ripencc	KOMMERCHESKIYE-IS-AS , RU
49112	ripencc	ARMORCONNECTIC-AS , FR
49113	ripencc	CABLOTEL , CH
49114	ripencc	TELEDOM-AS , RU
49115	ripencc	EMAX_AS1 http://www.e-max.sk, SK
49116	ripencc	MODA , SA
49117	ripencc	DTNETSK-AS , SK
49118	ripencc	TEHNOSET-AS , RU
49119	ripencc	TELENIA , IT
49120	ripencc	GORSET-AS , RU
49122	ripencc	BLUEISP , RS
49123	ripencc	RCAGRUP-AS , RO
49124	ripencc	CENTROSET-AS ISP CentroSet, RU
49125	ripencc	UTEAM-AS , UA
49126	ripencc	AS49126 , TR
49127	ripencc	NEXCOM-CROATIA-AS-1 , HR
49128	ripencc	IVCSPBORW-AS , RU
49129	ripencc	CGC-AS , GE
49130	ripencc	S11ROUTING , DE
49131	ripencc	INTELEKT-AS , UA
49132	ripencc	ALLIANZ-RU-AS49132 , RU
49133	ripencc	SPARK-SETI-AS , RU
49134	ripencc	ROST-AS , RU
49135	ripencc	WKOOE-AS , AT
49136	ripencc	TELECOM-NETWORKS-AS , RU
49137	ripencc	REALNOT , FR
49138	ripencc	EU-SBDN-AS , GB
49139	ripencc	LAKENET-AS , UA
49140	ripencc	LOGITEL-AS , RU
49141	ripencc	CASUS_AS , PL
49142	ripencc	HBO , CZ
49143	ripencc	NASZA-KLASA-AS , PL
49144	ripencc	ITCOM-AS , RU
49145	ripencc	BE-CORESIO-AS , BE
49146	ripencc	DOSTLINK-AS , UZ
49148	ripencc	ADPDIGITAL-AS , IR
49149	ripencc	EDFPL-NET , PL
49150	ripencc	IND-WEB , RO
49151	ripencc	MULTI-IP , PL
49152	ripencc	FR-PLATINE-COMMUNICATIONS , FR
49153	ripencc	KMK-TELECOM-AS , RU
49154	ripencc	MTS-DOM-AS , RU
49155	ripencc	KETRA-AS , RU
49156	ripencc	IZHLINE-AS , RU
49158	ripencc	WIFINITY , GB
49159	ripencc	SMTAS , SM
49160	ripencc	ASTEIS-AS , RU
49161	ripencc	EGO-AS , TR
49162	ripencc	ENTEE-UK-AS , GB
49163	ripencc	KTVAM-AS , AT
49164	ripencc	NOVENSYS-AS , RO
49166	ripencc	SAKHTV-NETWORK , RU
49167	ripencc	COMUTEL-AS , RS
49168	ripencc	ISP-BROK-X ISP Brok-X, UA
49169	ripencc	ETA2U-AS Ghe Dima nr. 1, RO
49170	ripencc	MKSBALASHIHI-AS , RU
49171	ripencc	INFONETUZ =====================================, UZ
49172	ripencc	SVENSKASPEL , SE
49174	ripencc	TEENTELECOM , RO
49175	ripencc	GEDIK , TR
49176	ripencc	ELEMENTAL , BG
49177	ripencc	TR-GROUPAMA , TR
49178	ripencc	W2DC , GB
49179	ripencc	TOPTELECOM-AS , RU
49180	ripencc	BRICOSTORE-HU-AS , HU
49181	ripencc	NPK-AMN-AS , RU
49182	ripencc	BTENGAGEIT , GB
49183	ripencc	BEREZHANY-AS , UA
49184	ripencc	MEDIASERVICE-AS , RU
49185	ripencc	PROTONET-AS , PL
49186	ripencc	VOSKHOD-AS , RU
49187	ripencc	TEKCON , DK
49188	ripencc	THREE-A-HUB , BG
49189	ripencc	RUWEB , RU
49190	ripencc	XCOMPARTNERS-AS , PL
49193	ripencc	PHONECTAS , NO
49194	ripencc	TRANSAS-SE , SE
49195	ripencc	ASTPAGE-AS , RU
49196	ripencc	PL-INSYS-AS , PL
49197	ripencc	MEDICOVERPL-AS , PL
49198	ripencc	MAKSNET-AS , RS
49199	ripencc	EUROHEAT-AS , PL
49200	ripencc	SPERASOFT , RU
49201	ripencc	CARRIERWEB , IE
49203	ripencc	ACCENTURESERVICES-AS Dimitrie Pompeiu 6A, RO
49204	ripencc	ITT-UA-AS , UA
49205	ripencc	KPC-AS , KW
49206	ripencc	PEAKFACTORY , NL
49207	ripencc	NTB-SOFT , RU
49208	ripencc	VUZBANK , RU
49209	ripencc	CTE-ASN , GB
49210	ripencc	IT-TELECOM-AS , RU
49211	ripencc	KRONSTADTGROUPAS , RU
49212	ripencc	REALE-SEGUROS-AS , GB
49213	ripencc	JSC-PGZK-AS , UA
49214	ripencc	GAULDALIKT-AS , NO
49215	ripencc	MARCHI-AS , IT
49216	ripencc	VOXEO-DE Voxeo Frankfurt, DE
49217	ripencc	EMPIR , SE
49218	ripencc	NTKS-AS , RU
49219	ripencc	L2CT , FR
49220	ripencc	AIRIT-AS , DE
49221	ripencc	ATLANTEK , IE
49222	ripencc	CONNEXION , SE
49223	ripencc	EVEREST-AS , UA
49224	ripencc	UKRPLASTIC-AS , UA
49225	ripencc	IXONOS-AS , FI
49226	ripencc	IRISVISIA , BG
49227	ripencc	TCI-ANYCAST-NET TCI DNS-WHOIS ANYCAST, UA
49228	ripencc	CRIMETEC-ASN , PL
49229	ripencc	ANS-GROUP-AS , GB
49230	ripencc	ARUMTEC , FR
49231	ripencc	CHTC-AS , RU
49232	ripencc	RACKFISH , SE
49233	ripencc	PASAT-AS , BG
49234	ripencc	BSI-AS , DE
49235	ripencc	SIMUSUZ , UZ
49237	ripencc	DREAMLAB Dreamlab Technologies Ltd., Berne, Switzerland, CH
49238	ripencc	DRWEB-AS , RU
49239	ripencc	FIL-AS , RU
49240	ripencc	INMABANK , SA
49241	ripencc	ROSEVROBANK , RU
49242	ripencc	INTERNETUNION1 , PL
49243	ripencc	GHU-AS , BY
49244	ripencc	SVYAZCOM-AS to AS34277 announce AS49244, RU
49245	ripencc	SSERVICE-AS , RU
49246	ripencc	GUM-AS , RU
49247	ripencc	ESFRS , GB
49248	ripencc	ULSA-AS Ministry of Education & Higher Education (MoEHE), PS
49249	ripencc	NOMINUM-SKYE-RIPE-1 , NL
49250	ripencc	ONECENTRAL , NL
49251	ripencc	ULRICEHAMNS , SE
49252	ripencc	PROLINK-AS Bd. Alexandru Obregia nr. 10-14, RO
49253	ripencc	BRINGO-AS , RU
49254	ripencc	ALTERNET-AS , GE
49255	ripencc	TELEGLOBAL-AS , RU
49256	ripencc	UPETROM-AS , RO
49257	ripencc	-Reserved AS-, ZZ
49258	ripencc	AGNATPL-AS agnat.pl autonomous system, PL
49259	ripencc	RDBS-AS Agricultori 119, Bl. 80, Sc. B, Ap. 54, RO
49260	ripencc	UZEL-M-AS , RU
49261	ripencc	SVS-TELECOM-AS , RU
49262	ripencc	RENTARACK , NO
49263	ripencc	ANOFM-AS , RO
49265	ripencc	CSGALILEO , IT
49266	ripencc	FLASHNET-AS Str. Fundatura Harmanului nr. 4A, et.1, RO
49267	ripencc	SIBCOM-AS , RU
49268	ripencc	KASHTAK-AS , RU
49269	ripencc	TP-3SF-AS , PL
49270	ripencc	SYNAPTIC-AS , RO
49271	ripencc	TELEWEEK-AS , RU
49272	ripencc	BANVERKET , SE
49273	ripencc	COSCOM-AS , UZ
49274	ripencc	TAKEDA-GERMANY , DE
49275	ripencc	SAMSUNG-SDS-EUROPE , DE
49276	ripencc	JETQ-AS , RU
49277	ripencc	OPENMAKERS-AS , PL
49278	ripencc	NORDEF , NO
49279	ripencc	BEFL-AS , RU
49280	ripencc	EPIAC-HU , HU
49281	ripencc	M100 LLC M100, RU
49282	ripencc	FICOLO , FI
49283	ripencc	SETERA-AS , FI
49284	ripencc	MT-AS Internet Service Provider, IT
49285	ripencc	ITAF , BE
49286	ripencc	ESC-RENNES , FR
49287	ripencc	-Reserved AS-, ZZ
49288	ripencc	RUSSBANKNET , RU
49289	ripencc	IPROUTE AMSTERDAM AMS-IX RS, IT
49290	ripencc	WIESZOWANET-AS , PL
49291	ripencc	INTERPRO-AS , RU
49292	ripencc	VOICEINTEGRATE , SE
